id,word,pos,part,section,japanese,sentence,sentence_ja
1714,blur,verb,3,18,をぼかす；を曇らせる；をあいまいにする,The boundary between traditional art and digital art has begun to blur in recent years.,近年、伝統芸術とデジタルアートの境界線はぼやけ始めています。
1715,overlap,verb,3,18,（一部）重なる；（と）重複［共通］する,"Although the two theories appear different, their core principles often overlap.",2つの理論は異なって見えるが、その中核となる原則はしばしば重なる。
1716,embed,verb,3,18,〔通例受身形で〕埋め込まれる，はめ込まれる,The new operating system will embed advanced security features directly into its core.,新しいオペレーティングシステムは、高度なセキュリティ機能をその中核に直接埋め込むでしょう。
1717,displace,verb,3,18,に取って代わる（≒ replace）；を移動させる,Rapid advancements in artificial intelligence are beginning to displace certain types of jobs in the manufacturing sector.,人工知能の急速な進歩は、製造業における特定の種類の仕事を置き換え始めています。
1718,render,verb,3,18,を（ある状態に）する；（援助など）を与える,The international community offered to render humanitarian aid to the affected region.,国際社会は、被災地域に人道支援を提供すると申し出た。
1719,plunge,verb,3,18,（～に）（を）突っ込む（into）；没頭する；陥る,"After the unexpected announcement, the company's stock value plunged sharply.",予期せぬ発表の後、その会社の株価は急落した。
1720,surrender,verb,3,18,を放棄する，引き渡す；（～に）屈する（to）,"After weeks of fighting, the outnumbered soldiers were forced to surrender.",数週間の戦闘の後、数で劣る兵士たちは降伏を余儀なくされた。
1721,plug,verb,3,18,〔plug inで〕のプラグを電源に差し込む；を（～で）ふさぐ（with）,The device needs to be plugged into an outlet to function properly.,その機器が適切に動作するためには、コンセントに差し込む必要があります。
1722,suck,verb,3,18,（を）吸う；（を）しゃぶる,Plants suck water and nutrients from the soil through their roots.,植物は根を通して土壌から水分と養分を吸い上げます。
1723,mock,verb,3,18,をばかにする（≒ make fun of）；のまねをしてからかう,It's wrong to mock someone just because they are different.,人が違うからといって、その人を馬鹿にするのは間違っている。
1724,tease,verb,3,18,（を）からかう；をいじめる,She would always tease him good-naturedly about his love for obscure manga.,彼女はいつも、彼のマニアックな漫画好きを悪気なくからかっていた。
1725,soothe,verb,3,18,をなだめる；を和らげる,Her gentle words helped soothe the crying child.,彼女の優しい言葉が、泣いている子供をなだめるのに役立った。
1726,stain,verb,3,18,を汚す；に着色する,"Be careful not to spill coffee on your white shirt, as it will stain easily.",白いシャツにコーヒーをこぼさないように気をつけてください、簡単に染みがついてしまいますから。
1727,shun,verb,3,18,を避ける,Many people choose to shun highly processed foods for health reasons.,多くの人々は健康上の理由から、高度に加工された食品を避けることを選択します。
1728,stumble,verb,3,18,よろけながら歩く；（～に）つまずく（on / over）,He stumbled on a loose rock and twisted his ankle.,彼は緩い石につまずいて足首を捻挫した。
1729,flush,verb,3,18,を紅潮させる；を水で流す；紅潮する,She felt her cheeks flush with embarrassment when she realized her mistake.,彼女は自分の間違いに気づいた時、恥ずかしさで頬が紅潮するのを感じた。
1730,impair,verb,3,18,を損なう,Prolonged exposure to loud noise can permanently impair a person's hearing.,大音量に長時間さらされることは、人の聴力を永続的に損なう可能性があります。
1731,presume,verb,3,18,と思う；と推定する；を前提とする,It is easy to presume the intentions of others without truly understanding their perspective.,他者の視点を真に理解せずに、その意図を決めつけてしまうのはよくあることだ。
1732,contend,verb,3,18,と主張する；競う,The prosecutor contended that the evidence clearly pointed to the defendant's guilt.,検察官は、証拠が被告人の有罪を明確に示していると主張した。
1733,roar,verb,3,18,うなる，ほえる；大笑いする,The audience roared with laughter at the comedian's joke.,観客は芸人のジョークに大爆笑した。
1734,haunt,verb,3,18,（記憶・考えなどが）につきまとう；（幽霊などが）に出る；によく行く,The unresolved issues from his past continued to haunt him.,彼の過去の未解決の問題は、彼につきまとったままだった。
1735,divert,verb,3,18,（注意など）をそらす；を迂回させる；（資金など）を転用する,The police had to divert traffic away from the accident scene.,警察は事故現場から交通を迂回させなければならなかった。
1736,await,verb,3,18,を待つ（≒ wait for）,The students eagerly awaited the results of their examinations.,学生たちは試験の結果を心待ちにしていた。
1737,fetch,verb,3,18,を（行って）持って［連れて］くる,The dog was trained to fetch the stick.,その犬は棒を持ってくるように訓練されていた。
